sentence_id	words	labels
471	to	O
471	fly	OBJ
471	or	O
471	take	OBJ
471	a	OBJ
471	cruise	OBJ
471	to	OBJ
471	amsterdam	OBJ
472	which	O
472	club	O
472	is	O
472	the	O
472	best	O
472	real	OBJ
472	madried	OBJ
472	or	O
472	fc	OBJ
472	barcelona	OBJ
473	what	O
473	s	O
473	better	O
473	the	O
473	color	OBJ
473	blue	OBJ
473	or	O
473	red	OBJ
474	what	O
474	are	O
474	pros	O
474	and	O
474	cons	O
474	of	O
474	wood	OBJ
474	vs	O
474	stone	OBJ
474	mulch	OBJ
475	who	O
475	would	O
475	win	O
475	an	O
475	all	O
475	out	O
475	war	O
475	between	O
475	pakistan	OBJ
475	and	O
475	india	OBJ
475	if	O
475	no	O
475	other	O
475	country	O
475	got	O
475	involved	O
476	how	O
476	messi	OBJ
476	is	O
476	better	O
476	than	O
476	ronaldo	OBJ
477	what	O
477	is	O
477	dark	OBJ
477	energy	OBJ
477	vs	O
477	therodynamics	OBJ
478	what	O
478	s	O
478	the	O
478	difference	O
478	between	O
478	cooking	OBJ
478	with	OBJ
478	red	OBJ
478	wine	OBJ
478	and	O
478	white	OBJ
478	wine	OBJ
479	what	O
479	are	O
479	the	O
479	pros	O
479	and	O
479	cons	O
479	of	O
479	a	O
479	skateboard	OBJ
479	vs	O
479	a	O
479	bike	OBJ
480	which	O
480	is	O
480	better	O
480	wifi	OBJ
480	vs	O
480	wireless	OBJ
481	what	O
481	is	O
481	the	O
481	difference	O
481	between	O
481	uber	OBJ
481	x	OBJ
481	and	O
481	uber	OBJ
481	xl	OBJ
482	what	O
482	is	O
482	the	O
482	difference	O
482	between	O
482	pizza	OBJ
482	sauce	OBJ
482	and	O
482	spaghetti	OBJ
482	sauce	OBJ
483	which	O
483	has	O
483	a	O
483	higher	O
483	cost	OBJ
483	concrete	OBJ
483	vs	O
483	wood	OBJ
483	floors	OBJ
483	foundations	OBJ
483	nz	O
484	are	O
484	book	OBJ
484	reviews	OBJ
484	on	OBJ
484	goodreads	OBJ
484	worth	O
484	reading	O
484	compared	O
484	to	O
484	book	O
484	reviews	OBJ
484	on	OBJ
484	amazon	OBJ
485	what	O
485	is	O
485	better	O
485	for	O
485	lower	O
485	back	O
485	pain	O
485	chiropractic	OBJ
485	therapy	OBJ
485	or	O
485	physical	OBJ
485	therapy	OBJ
486	what	O
486	s	O
486	the	O
486	difference	O
486	between	O
486	modal	OBJ
486	music	OBJ
486	and	O
486	tonal	OBJ
486	music	OBJ
487	what	O
487	s	O
487	harder	O
487	shuffling	OBJ
487	a	OBJ
487	sorted	OBJ
487	deck	OBJ
487	or	O
487	sorting	OBJ
487	a	OBJ
487	shuffled	OBJ
487	one	OBJ
488	who	O
488	has	O
488	a	O
488	more	O
488	flexible	O
488	license	O
488	yahoo	OBJ
488	maps	OBJ
488	or	O
488	google	OBJ
488	maps	OBJ
489	what	O
489	is	O
489	the	O
489	difference	O
489	between	O
489	parasitic	OBJ
489	and	O
489	protozoan	OBJ
490	what	O
490	is	O
490	the	O
490	difference	O
490	between	O
490	period	OBJ
490	and	O
490	pregnancy	OBJ
490	cramps	OBJ
491	which	O
491	should	O
491	i	O
491	join	O
491	the	O
491	navy	OBJ
491	or	O
491	the	O
491	air	OBJ
491	force	OBJ
492	is	O
492	olive	OBJ
492	oil	OBJ
492	the	O
492	same	O
492	as	O
492	vegetable	OBJ
492	oil	OBJ
493	what	O
493	differences	O
493	between	O
493	windows	OBJ
493	xp	OBJ
493	pro	OBJ
493	and	O
493	windows	O
493	xp	O
493	for	O
493	the	O
493	family	O
493	besides	O
493	the	O
493	price	O
494	why	O
494	is	O
494	diet	OBJ
494	coke	OBJ
494	more	O
494	expensive	O
494	than	O
494	regular	OBJ
494	coca	OBJ
494	cola	OBJ
494	and	OBJ
494	other	OBJ
494	soft	OBJ
494	drinks	OBJ
494	in	O
494	indonesia	O
495	what	O
495	is	O
495	the	O
495	difference	O
495	between	O
495	hardcore	OBJ
495	and	O
495	softcore	OBJ
495	porn	OBJ
496	how	O
496	is	O
496	unix	OBJ
496	different	O
496	from	O
496	windows	OBJ
497	is	O
497	it	O
497	more	O
497	cost	O
497	effective	O
497	to	O
497	open	O
497	a	O
497	business	O
497	in	O
497	dc	OBJ
497	virginia	OBJ
497	or	O
497	maryland	OBJ
498	are	O
498	yahoo	OBJ
498	maps	OBJ
498	or	O
498	google	OBJ
498	maps	OBJ
498	better	O
499	chomsky	OBJ
499	nf	OBJ
499	or	O
499	greibach	OBJ
499	nf	OBJ
499	what	O
499	are	O
499	the	O
499	benefits	O
499	for	O
499	lr	O
499	parser	O
500	which	O
500	one	O
500	is	O
500	more	O
500	beneficial	O
500	working	OBJ
500	independently	OBJ
500	or	O
500	collaborating	OBJ
500	with	OBJ
500	other	OBJ
500	researchers	OBJ
501	what	O
501	is	O
501	the	O
501	difference	O
501	between	O
501	keynote	OBJ
501	invited	OBJ
501	and	O
501	oral	OBJ
501	conference	OBJ
501	presentations	OBJ
502	what	O
502	s	O
502	better	O
502	a	O
502	ham	OBJ
502	sandwhich	OBJ
502	or	O
502	a	O
502	grilled	OBJ
502	cheese	OBJ
502	sandwhich	OBJ
503	what	O
503	s	O
503	the	O
503	difference	O
503	between	O
503	a	O
503	18	OBJ
503	55mm	OBJ
503	and	O
503	a	O
503	55	OBJ
503	200mm	OBJ
503	lens	OBJ
503	for	O
503	a	O
503	nikon	O
503	d3300	O
504	what	O
504	was	O
504	the	O
504	significance	O
504	of	O
504	the	O
504	battle	OBJ
504	of	OBJ
504	somme	OBJ
504	and	O
504	how	O
504	did	O
504	this	O
504	battle	O
504	compare	O
504	and	O
504	contrast	O
504	to	O
504	the	O
504	battle	OBJ
504	of	OBJ
504	nanshan	OBJ
505	is	O
505	google	OBJ
505	better	O
505	than	O
505	yahoo	OBJ
506	what	O
506	are	O
506	pros	O
506	and	O
506	cons	O
506	for	O
506	open	OBJ
506	or	O
506	close	OBJ
506	sourcing	OBJ
506	niche	OBJ
506	type	OBJ
506	products	OBJ
507	what	O
507	is	O
507	the	O
507	difference	O
507	between	O
507	being	OBJ
507	in	OBJ
507	love	OBJ
507	and	O
507	having	OBJ
507	a	OBJ
507	crush	OBJ
508	what	O
508	is	O
508	the	O
508	difference	O
508	between	O
508	drying	OBJ
508	and	O
508	evaporation	OBJ
509	which	O
509	is	O
509	better	O
509	nintendo	OBJ
509	ds	OBJ
509	or	O
509	sony	OBJ
509	psp	OBJ
510	how	O
510	does	O
510	the	O
510	jewish	OBJ
510	calendar	OBJ
510	compared	O
510	to	O
510	our	OBJ
510	calendar	OBJ
511	i	O
511	iam	O
511	36	O
511	should	O
511	i	O
511	go	O
511	to	O
511	a	O
511	vocational	OBJ
511	school	OBJ
511	or	O
511	college	OBJ
511	which	O
511	one	O
511	is	O
511	more	O
511	practical	O
512	what	O
512	is	O
512	difference	O
512	between	O
512	package	OBJ
512	and	O
512	repository	OBJ
513	what	O
513	came	O
513	first	O
513	software	OBJ
513	or	O
513	hardware	OBJ
514	for	O
514	fruit	O
514	trees	O
514	is	O
514	it	O
514	better	O
514	to	O
514	plant	OBJ
514	a	OBJ
514	single	OBJ
514	multigrafted	OBJ
514	tree	OBJ
514	or	O
514	multiple	OBJ
514	trees	OBJ
514	in	OBJ
514	one	OBJ
514	hole	OBJ
515	what	O
515	is	O
515	the	O
515	main	O
515	difference	O
515	between	O
515	the	O
515	alpine	OBJ
515	tundra	OBJ
515	and	O
515	the	O
515	arctic	OBJ
515	tundra	OBJ
515	quizlet	O
516	is	O
516	micrograms	OBJ
516	smaller	O
516	than	O
516	milligrams	OBJ
517	which	O
517	college	O
517	is	O
517	better	O
517	daviet	OBJ
517	jalandhar	OBJ
517	or	O
517	uiet	OBJ
517	kurukshetra	OBJ
518	which	O
518	is	O
518	safer	O
518	for	O
518	tourists	O
518	india	OBJ
518	or	O
518	china	OBJ
519	which	O
519	is	O
519	better	O
519	firefox	OBJ
519	internet	OBJ
519	explorer	OBJ
519	or	O
519	opera	OBJ
520	what	O
520	is	O
520	the	O
520	difference	O
520	between	O
520	current	OBJ
520	accounts	OBJ
520	and	O
520	financial	OBJ
520	accounts	OBJ
521	what	O
521	is	O
521	the	O
521	difference	O
521	between	O
521	paypal	OBJ
521	apple	OBJ
521	pay	OBJ
521	and	O
521	google	OBJ
521	wallet	OBJ
522	which	O
522	is	O
522	better	O
522	plasma	OBJ
522	or	O
522	lcd	OBJ
522	big	OBJ
522	screen	OBJ
522	tvs	OBJ
523	who	O
523	was	O
523	first	O
523	doctor	OBJ
523	fate	OBJ
523	or	O
523	doctor	OBJ
523	strange	OBJ
524	who	O
524	will	O
524	win	O
524	a	O
524	war	O
524	between	O
524	china	OBJ
524	and	O
524	japan	OBJ
525	what	O
525	is	O
525	the	O
525	difference	O
525	between	O
525	milk	OBJ
525	chocolate	OBJ
525	and	O
525	dark	OBJ
525	chocolate	OBJ
526	which	O
526	is	O
526	correct	O
526	as	OBJ
526	of	OBJ
526	now	OBJ
526	i	OBJ
526	still	OBJ
526	hadn	OBJ
526	t	OBJ
526	received	OBJ
526	a	OBJ
526	response	OBJ
526	or	O
526	as	OBJ
526	of	OBJ
526	now	OBJ
526	i	OBJ
526	still	OBJ
526	haven	OBJ
526	t	OBJ
526	received	OBJ
526	a	OBJ
526	response	OBJ
527	is	O
527	obamacare	OBJ
527	really	O
527	any	O
527	better	O
527	than	O
527	medicare	OBJ
528	what	O
528	is	O
528	the	O
528	difference	O
528	in	O
528	a	O
528	country	OBJ
528	s	OBJ
528	expansionist	OBJ
528	and	O
528	imperialist	OBJ
528	tendency	OBJ
529	what	O
529	are	O
529	advantages	O
529	of	O
529	cd	OBJ
529	burning	OBJ
529	software	OBJ
529	vs	O
529	built	OBJ
529	in	OBJ
529	windows	OBJ
529	cd	OBJ
529	burner	OBJ
530	which	O
530	anime	O
530	do	O
530	you	O
530	like	O
530	more	O
530	inuyasha	OBJ
530	naruto	OBJ
530	carcapter	OBJ
530	or	O
530	full	OBJ
530	moon	OBJ
530	why	O
531	live	OBJ
531	to	OBJ
531	work	OBJ
531	or	O
531	work	OBJ
531	to	OBJ
531	live	OBJ
531	which	O
531	one	O
531	is	O
531	better	O
532	is	O
532	the	O
532	apprentice	OBJ
532	with	OBJ
532	donald	OBJ
532	trump	OBJ
532	better	O
532	than	O
532	the	O
532	one	OBJ
532	with	OBJ
532	martha	OBJ
532	stewart	OBJ
533	what	O
533	s	O
533	the	O
533	difference	O
533	between	O
533	texas	OBJ
533	holdem	OBJ
533	and	O
533	poker	OBJ
534	is	O
534	co	OBJ
534	first	OBJ
534	author	OBJ
534	or	O
534	co	OBJ
534	corresponding	OBJ
534	author	OBJ
534	better	O
534	for	O
534	a	O
534	postdoc	O
534	s	O
534	job	O
534	prospects	O
535	what	O
535	are	O
535	the	O
535	differences	O
535	between	O
535	multi	OBJ
535	threading	OBJ
535	vs	O
535	interrupt	OBJ
535	handlers	OBJ
536	how	O
536	do	O
536	animals	OBJ
536	that	OBJ
536	live	OBJ
536	in	OBJ
536	ponds	OBJ
536	and	OBJ
536	lakes	OBJ
536	differ	O
536	from	O
536	the	O
536	rest	OBJ
537	which	O
537	site	O
537	is	O
537	a	O
537	better	O
537	dictionary	O
537	site	O
537	dictionary	OBJ
537	com	OBJ
537	vs	O
537	merriamwebster	OBJ
537	com	OBJ
537	m	OBJ
537	w	OBJ
537	com	OBJ
538	what	O
538	are	O
538	differences	O
538	between	O
538	biodegradable	OBJ
538	and	O
538	nonbiodegradable	OBJ
538	wastes	OBJ
539	which	O
539	are	O
539	the	O
539	major	OBJ
539	highways	OBJ
539	in	OBJ
539	california	OBJ
539	and	O
539	how	O
539	are	O
539	they	O
539	compared	O
539	to	O
539	the	O
539	major	OBJ
539	highways	OBJ
539	in	OBJ
539	iowa	OBJ
540	what	O
540	is	O
540	the	O
540	major	O
540	difference	O
540	between	O
540	a	O
540	cd	OBJ
540	and	O
540	a	O
540	dvd	OBJ
541	which	O
541	is	O
541	better	O
541	dell	OBJ
541	or	O
541	apple	OBJ
542	should	O
542	i	O
542	be	O
542	a	O
542	visiting	OBJ
542	student	OBJ
542	rather	O
542	than	O
542	a	O
542	non	OBJ
542	degree	OBJ
542	seeking	OBJ
542	graduate	OBJ
542	student	OBJ
543	who	O
543	is	O
543	better	O
543	lindsay	OBJ
543	lohan	OBJ
543	or	O
543	hillary	OBJ
543	duff	OBJ
543	in	O
543	terms	O
543	of	O
543	their	O
543	acting	O
543	ability	O
544	which	O
544	is	O
544	the	O
544	better	O
544	labrador	O
544	retriever	O
544	for	O
544	duck	O
544	hunting	O
544	yellow	OBJ
544	black	OBJ
544	or	O
544	chocolate	OBJ
545	as	O
545	of	O
545	march	O
545	2014	O
545	which	O
545	is	O
545	the	O
545	better	O
545	gaming	O
545	console	O
545	on	O
545	the	O
545	market	O
545	sony	OBJ
545	s	OBJ
545	ps4	OBJ
545	or	O
545	microsoft	OBJ
545	s	OBJ
545	xbox	OBJ
545	one	OBJ
546	which	O
546	is	O
546	a	O
546	better	O
546	car	O
546	company	O
546	benz	OBJ
546	or	O
546	bmw	OBJ
547	is	O
547	a	O
547	black	OBJ
547	or	O
547	white	OBJ
547	ipod	OBJ
547	video	OBJ
547	better	O
548	is	O
548	it	O
548	better	O
548	to	O
548	target	OBJ
548	ios	OBJ
548	5	OBJ
548	and	OBJ
548	arc	OBJ
548	or	O
548	an	O
548	earlier	OBJ
548	version	OBJ
548	with	OBJ
548	mrc	OBJ
549	which	O
549	one	O
549	is	O
549	a	O
549	better	O
549	practice	O
549	a	O
549	static	OBJ
549	factory	OBJ
549	method	OBJ
549	of	OBJ
549	the	OBJ
549	same	OBJ
549	class	OBJ
549	or	O
549	a	O
549	separate	OBJ
549	factory	OBJ
549	class	OBJ
549	with	OBJ
549	methods	OBJ
550	who	O
550	do	O
550	you	O
550	think	O
550	is	O
550	more	O
550	responsible	O
550	for	O
550	pollution	O
550	individual	OBJ
550	people	OBJ
550	or	O
550	the	O
550	government	OBJ
551	are	O
551	human	OBJ
551	beings	OBJ
551	better	O
551	than	O
551	animals	OBJ
552	what	O
552	is	O
552	the	O
552	difference	O
552	between	O
552	a	O
552	lawyer	OBJ
552	and	O
552	an	O
552	attorney	OBJ
552	in	OBJ
552	south	OBJ
552	africa	OBJ
553	what	O
553	is	O
553	the	O
553	difference	O
553	between	O
553	mba	OBJ
553	and	O
553	masters	OBJ
553	in	OBJ
553	a	OBJ
553	business	OBJ
553	subject	OBJ
553	and	O
553	which	O
553	is	O
553	better	O
553	for	O
553	a	O
553	future	O
553	researcher	O
554	what	O
554	is	O
554	the	O
554	location	O
554	of	O
554	palawan	OBJ
554	and	O
554	how	O
554	does	O
554	this	O
554	island	O
554	compare	O
554	to	O
554	aitutaki	OBJ
555	what	O
555	are	O
555	the	O
555	advantages	O
555	and	O
555	disadvantages	O
555	of	O
555	doing	OBJ
555	a	OBJ
555	postdoc	OBJ
555	in	OBJ
555	singapore	OBJ
555	and	O
555	uk	OBJ
556	which	O
556	is	O
556	better	O
556	honda	OBJ
556	cr	OBJ
556	v	OBJ
556	or	O
556	toyota	OBJ
556	rav4	OBJ
557	where	O
557	is	O
557	the	O
557	baraka	OBJ
557	river	OBJ
557	located	O
557	and	O
557	how	O
557	does	O
557	it	O
557	compare	O
557	to	O
557	the	O
557	volga	OBJ
557	river	OBJ
558	which	O
558	is	O
558	better	O
558	self	OBJ
558	drive	OBJ
558	vs	O
558	guided	OBJ
558	safari	OBJ
558	in	OBJ
558	southern	OBJ
558	africa	OBJ
559	which	O
559	is	O
559	better	O
559	new	O
559	york	O
559	airports	O
559	jfk	OBJ
559	or	O
559	ewr	OBJ
559	for	O
559	brief	O
559	stopover	O
560	which	O
560	is	O
560	correct	O
560	ph	OBJ
560	d	OBJ
560	adviser	OBJ
560	or	O
560	ph	OBJ
560	d	OBJ
560	advisor	OBJ
561	what	O
561	s	O
561	the	O
561	difference	O
561	between	O
561	de	OBJ
561	jure	OBJ
561	and	O
561	de	OBJ
561	facto	OBJ
562	should	O
562	i	O
562	choose	O
562	format	OBJ
562	or	O
562	format	OBJ
562	quick	OBJ
562	when	O
562	installing	O
562	windows	O
562	xp	O
563	which	O
563	is	O
563	the	O
563	highest	O
563	peak	O
563	of	O
563	india	O
563	k2	OBJ
563	or	O
563	kachenjungha	OBJ
564	is	O
564	morning	OBJ
564	afternoon	OBJ
564	or	O
564	in	OBJ
564	between	OBJ
564	sun	OBJ
564	the	O
564	best	O
564	for	O
564	fruit	O
564	trees	O
565	how	O
565	smart	O
565	was	O
565	steve	OBJ
565	jobs	OBJ
565	compared	O
565	to	O
565	mark	OBJ
565	zuckerberg	OBJ
566	what	O
566	would	O
566	you	O
566	choose	O
566	to	O
566	fly	O
566	dream	OBJ
566	liner	OBJ
566	or	O
566	double	OBJ
566	decker	OBJ
566	airbus	OBJ
566	who	O
566	will	O
566	win	O
566	future	O
566	transport	O
567	what	O
567	is	O
567	the	O
567	difference	O
567	between	O
567	full	OBJ
567	wave	OBJ
567	rectifier	OBJ
567	and	O
567	bridge	OBJ
567	rectifier	OBJ
568	which	O
568	is	O
568	better	O
568	external	OBJ
568	hard	OBJ
568	drive	OBJ
568	or	O
568	internal	OBJ
568	hard	OBJ
568	drive	OBJ
569	which	O
569	is	O
569	best	O
569	for	O
569	learning	O
569	how	O
569	to	O
569	do	O
569	a	O
569	certain	O
569	thing	O
569	writing	OBJ
569	your	OBJ
569	own	OBJ
569	or	O
569	looking	OBJ
569	at	OBJ
569	someone	OBJ
569	else	OBJ
569	s	OBJ
570	do	O
570	you	O
570	feel	O
570	that	O
570	the	O
570	life	OBJ
570	in	OBJ
570	your	OBJ
570	country	OBJ
570	has	O
570	changed	O
570	alot	O
570	since	OBJ
570	2000	OBJ
571	will	O
571	donald	OBJ
571	trump	OBJ
571	make	O
571	america	O
571	safer	O
571	than	O
571	hillary	OBJ
571	clinton	OBJ
572	install	O
572	software	O
572	which	O
572	to	O
572	choose	O
572	msi	OBJ
572	or	O
572	exe	OBJ
573	what	O
573	is	O
573	the	O
573	difference	O
573	between	O
573	vedas	OBJ
573	upanisads	OBJ
573	and	O
573	puranas	OBJ
574	what	O
574	is	O
574	the	O
574	difference	O
574	between	O
574	a	O
574	bernese	OBJ
574	mountain	OBJ
574	dog	OBJ
574	and	O
574	a	O
574	swiss	OBJ
574	mountain	OBJ
574	dog	OBJ
575	which	O
575	one	O
575	is	O
575	more	O
575	delicious	O
575	khinkali	OBJ
575	or	O
575	khachapuri	OBJ
576	which	O
576	is	O
576	better	O
576	plasma	OBJ
576	or	O
576	lcd	OBJ
577	who	O
577	makes	O
577	the	O
577	better	O
577	cpu	O
577	intel	OBJ
577	or	O
577	amd	OBJ
578	what	O
578	s	O
578	the	O
578	difference	O
578	between	O
578	a	O
578	merchant	OBJ
578	account	OBJ
578	and	O
578	stripe	OBJ
579	what	O
579	is	O
579	the	O
579	difference	O
579	between	O
579	canapes	OBJ
579	and	O
579	hors	OBJ
579	d	OBJ
579	oeuvres	OBJ
580	what	O
580	are	O
580	the	O
580	similarities	O
580	between	O
580	american	OBJ
580	english	OBJ
580	and	O
580	british	OBJ
580	english	OBJ
581	what	O
581	would	O
581	you	O
581	buy	O
581	a	O
581	nokia	OBJ
581	6101	OBJ
581	or	O
581	a	O
581	samsung	OBJ
581	x640	OBJ
582	who	O
582	has	O
582	won	O
582	the	O
582	most	O
582	games	O
582	between	O
582	real	OBJ
582	madrid	OBJ
582	and	O
582	barcelona	OBJ
583	what	O
583	is	O
583	the	O
583	difference	O
583	between	O
583	a	O
583	democracy	OBJ
583	and	O
583	a	O
583	non	OBJ
583	democracy	OBJ
584	which	O
584	is	O
584	better	O
584	intel	OBJ
584	celerdon	OBJ
584	d	OBJ
584	351	OBJ
584	3	OBJ
584	2ghz	OBJ
584	or	O
584	amd	OBJ
584	athlon	OBJ
584	64	OBJ
584	3200	OBJ
585	what	O
585	is	O
585	a	O
585	chromebook	OBJ
585	vs	O
585	laptop	OBJ
586	is	O
586	it	O
586	better	O
586	to	O
586	use	OBJ
586	preprocessor	OBJ
586	directive	OBJ
586	or	O
586	if	OBJ
586	constant	OBJ
586	statement	OBJ
587	what	O
587	would	O
587	be	O
587	the	O
587	most	O
587	obvious	O
587	difference	O
587	between	O
587	the	O
587	human	OBJ
587	brain	OBJ
587	and	O
587	the	O
587	brain	OBJ
587	of	OBJ
587	a	OBJ
587	fish	OBJ
588	what	O
588	is	O
588	the	O
588	difference	O
588	between	O
588	c5	OBJ
588	and	O
588	c6	OBJ
588	christmas	OBJ
588	lights	OBJ
589	what	O
589	are	O
589	the	O
589	differences	O
589	between	O
589	rails	OBJ
589	2	OBJ
589	x	OBJ
589	and	OBJ
589	conventions	OBJ
589	vs	O
589	enterprise	OBJ
589	architecture	OBJ
590	is	O
590	it	O
590	better	O
590	to	O
590	leave	OBJ
590	a	OBJ
590	disel	OBJ
590	engine	OBJ
590	running	OBJ
590	or	O
590	shut	OBJ
590	it	OBJ
590	off	OBJ
590	in	OBJ
590	a	OBJ
590	stop	OBJ
590	and	OBJ
590	go	OBJ
590	situation	OBJ
591	what	O
591	should	O
591	i	O
591	get	O
591	the	O
591	video	OBJ
591	ipod	OBJ
591	or	O
591	the	O
591	ipod	OBJ
591	nano	OBJ
592	which	O
592	green	O
592	day	O
592	cd	O
592	do	O
592	you	O
592	think	O
592	is	O
592	better	O
592	dookie	OBJ
592	vs	O
592	american	OBJ
592	idiot	OBJ
592	or	O
592	other	OBJ
593	who	O
593	is	O
593	greater	O
593	the	O
593	beatles	OBJ
593	or	O
593	the	O
593	rolling	OBJ
593	stones	OBJ
594	what	O
594	better	O
594	charging	OBJ
594	your	OBJ
594	ipod	OBJ
594	video	OBJ
594	w	OBJ
594	usb2	OBJ
594	0	OBJ
594	or	O
594	with	OBJ
594	a	OBJ
594	home	OBJ
594	charger	OBJ
595	what	O
595	is	O
595	better	O
595	windows	OBJ
595	or	O
595	linuix	OBJ
595	also	O
595	ease	O
595	of	O
595	use	O
596	are	O
596	dogs	OBJ
596	better	O
596	than	O
596	humans	OBJ
597	what	O
597	is	O
597	ideal	O
597	to	O
597	learn	O
597	first	O
597	scales	OBJ
597	or	O
597	chords	OBJ
598	what	O
598	s	O
598	better	O
598	wal	OBJ
598	mart	OBJ
598	or	O
598	meijer	OBJ
599	i	OBJ
599	am	O
599	14	O
599	and	O
599	compared	O
599	to	O
599	some	OBJ
599	of	OBJ
599	my	OBJ
599	peers	OBJ
599	at	OBJ
599	school	OBJ
599	my	O
599	life	O
599	seems	O
599	very	O
599	uninteresting	O
599	what	O
599	can	O
599	i	O
599	start	O
599	doing	O
599	now	O
599	to	O
599	stop	O
599	this	O
600	which	O
600	is	O
600	better	O
600	doing	OBJ
600	ms	OBJ
600	in	OBJ
600	cs	OBJ
600	from	OBJ
600	low	OBJ
600	ranked	OBJ
600	university	OBJ
600	versus	O
600	applying	OBJ
600	again	OBJ
600	next	OBJ
600	year	OBJ
601	do	O
601	ac	OBJ
601	milan	OBJ
601	and	O
601	inter	OBJ
601	milan	OBJ
601	share	O
601	the	O
601	same	O
601	stadium	O
602	who	O
602	s	O
602	better	O
602	omarion	OBJ
602	or	O
602	mario	OBJ
603	what	O
603	do	O
603	you	O
603	prefer	O
603	y	OBJ
603	messenger	O
603	or	O
603	skype	OBJ
603	why	O
604	what	O
604	would	O
604	be	O
604	the	O
604	difference	O
604	between	O
604	frying	OBJ
604	vs	O
604	baking	OBJ
604	meatballs	OBJ
605	what	O
605	s	O
605	the	O
605	difference	O
605	between	O
605	etc	OBJ
605	bash	OBJ
605	bashrc	OBJ
605	and	O
605	bashrc	O
605	which	O
605	one	O
605	should	O
605	i	O
605	use	O
606	is	O
606	atlantic	OBJ
606	time	OBJ
606	the	O
606	same	O
606	as	O
606	eastern	OBJ
606	time	OBJ
607	which	O
607	do	O
607	you	O
607	prefer	O
607	weezer	OBJ
607	or	O
607	system	OBJ
607	of	OBJ
607	a	OBJ
607	down	OBJ
608	what	O
608	is	O
608	the	O
608	difference	O
608	between	O
608	wcf	OBJ
608	service	OBJ
608	and	O
608	a	O
608	simple	OBJ
608	web	OBJ
608	service	OBJ
608	in	O
608	developing	O
608	using	O
608	net	O
608	framework	O
609	what	O
609	is	O
609	the	O
609	difference	O
609	between	O
609	leafhopper	OBJ
609	and	O
609	grasshopper	OBJ
610	which	O
610	is	O
610	better	O
610	nikon	OBJ
610	d50	OBJ
610	or	O
610	canon	OBJ
610	digital	OBJ
610	rebel	OBJ
610	xt	OBJ
611	is	O
611	it	O
611	better	O
611	to	O
611	give	OBJ
611	a	OBJ
611	poor	OBJ
611	unfinished	OBJ
611	talk	OBJ
611	at	OBJ
611	a	OBJ
611	conference	OBJ
611	or	O
611	cancel	OBJ
611	it	OBJ
612	what	O
612	s	O
612	the	O
612	difference	O
612	between	O
612	infj	OBJ
612	and	O
612	infp	OBJ
613	what	O
613	is	O
613	the	O
613	difference	O
613	between	O
613	grade	OBJ
613	i	OBJ
613	and	O
613	grade	OBJ
613	ii	OBJ
613	listed	OBJ
613	buildings	OBJ
614	what	O
614	are	O
614	the	O
614	differences	O
614	between	O
614	microsoft	OBJ
614	sde	OBJ
614	interview	OBJ
614	vs	O
614	microsoft	OBJ
614	sdet	OBJ
614	interview	OBJ
614	and	O
614	resources	O
614	to	O
614	study	O
615	when	O
615	i	O
615	have	O
615	the	O
615	choice	O
615	should	O
615	i	O
615	choose	O
615	traveling	OBJ
615	on	OBJ
615	an	OBJ
615	airbus	OBJ
615	340	OBJ
615	330	OBJ
615	or	O
615	a	O
615	boeing	OBJ
615	777	OBJ
616	is	O
616	the	O
616	alto	OBJ
616	recorder	OBJ
616	any	O
616	quieter	O
616	than	O
616	the	O
616	soprano	OBJ
617	was	O
617	google	OBJ
617	the	O
617	first	O
617	search	OBJ
617	engine	OBJ
617	to	O
617	use	O
617	inbound	O
617	links	O
617	in	O
617	its	O
617	algorithm	O
617	ie	O
617	pagerank	O
618	what	O
618	is	O
618	the	O
618	sahara	OBJ
618	and	O
618	how	O
618	do	O
618	the	O
618	average	O
618	temperatures	O
618	there	O
618	compare	O
618	to	O
618	the	O
618	ones	O
618	in	O
618	the	O
618	mojave	OBJ
618	desert	OBJ
619	which	O
619	is	O
619	better	O
619	psp	OBJ
619	or	O
619	ps2	OBJ
620	should	O
620	i	O
620	work	OBJ
620	after	OBJ
620	my	OBJ
620	bachelors	OBJ
620	degree	OBJ
620	or	O
620	go	OBJ
620	for	OBJ
620	master	OBJ
621	what	O
621	do	O
621	you	O
621	prefer	O
621	real	OBJ
621	news	OBJ
621	or	O
621	gossip	OBJ
622	what	O
622	is	O
622	the	O
622	difference	O
622	between	O
622	vanilla	OBJ
622	and	O
622	mexican	OBJ
622	vanilla	OBJ
623	which	O
623	one	O
623	is	O
623	better	O
623	for	O
623	a	O
623	better	O
623	career	O
623	growth	O
623	oracle	OBJ
623	dba	OBJ
623	or	O
623	sql	OBJ
623	dba	OBJ
624	which	O
624	is	O
624	a	O
624	better	O
624	practice	O
624	helper	OBJ
624	methods	OBJ
624	as	OBJ
624	instance	OBJ
624	or	O
624	static	OBJ
625	who	O
625	would	O
625	be	O
625	better	O
625	the	O
625	shy	OBJ
625	girl	OBJ
625	or	O
625	the	O
625	loud	OBJ
625	girl	OBJ
626	who	O
626	s	O
626	the	O
626	best	O
626	soccer	O
626	player	O
626	maradona	OBJ
626	or	O
626	pele	OBJ
627	daleep	OBJ
627	kumar	OBJ
627	or	O
627	amitab	OBJ
627	bachin	OBJ
627	is	O
627	best	O
627	and	O
627	why	O
628	which	O
628	do	O
628	you	O
628	chose	O
628	prices	OBJ
628	or	O
628	the	O
